Gun_g,Gun_mass,Camera_mass,Spring_k,Damping,FrameThickness,Distance,YoungsModulus,FrameStress,FrameDeformation,RMSStress,CameraAcceleration,CameraStress,CameraDeformation
1059.1670111852695,20.327350951632344,2.189148817125306,23193.714001962762,0.3825303695289594,5.705650379973597,184.9091767006993,209.3077740732686,95.78729435526681,2.3569805284248537,127.2293221692864,120.91370375372901,15.492362488864506,0.19657080051785375
974.7374841188251,29.956845292633837,1.919975015852962,16342.096842155808,0.5576365477031382,6.821479575550275,164.1629402771529,192.9852379397761,108.99013487766922,2.6506300697840937,103.02075984040863,135.85676882163668,21.464534964063645,0.24352907455864886
1167.1117368334276,34.45091651320325,2.645215888264925,21269.761282603704,0.39914767220572767,6.239303061698782,230.04381910776223,206.38876163586536,119.39496494947585,2.642355134099445,129.3108480255019,133.29602084108365,17.16833784463767,0.21837622059405526
883.6963163912251,28.402522751927627,1.9621263407205949,27799.27197850803,0.5367234836115276,5.199640173870538,265.3844277199287,195.51845106136207,62.67770316401677,1.8504197115032244,130.07362519446735,73.41932018658764,11.737566931621124,0.13216067348116883
975.2867891211308,34.05233693049638,3.6895353731668146,27842.304329919905,0.5205408233080995,11.365129024842346,320.9833917119542,197.01404654861454,45.949103532173986,0.9360086115911429,133.90407117181624,81.73889386653762,10.07240401086729,0.13009233546927507
1019.8171059762151,20.783868189290356,4.304258738193142,16488.564973795215,0.36420192853934263,5.05756191972224,344.8485051043473,194.3351542264397,121.81192827236269,3.6142418788537003,105.63198273257096,167.12244813362167,25.600650518562873,0.27665714584659357
1073.6419905302216,26.28189978611242,3.692368523644868,16360.813241217464,0.29203379674299,10.152575010359598,237.89850251397274,201.7102808496216,115.17672331433914,2.019765458862728,108.25825222526946,180.8773272675915,26.028827072524134,0.3005228031078676
1271.1055768358083,23.902366864430768,4.297401788997398,18940.43215502903,0.3624328530239084,6.0650352084366155,162.08938459705405,196.9619109501575,138.73020965306975,3.36423058150233,129.20623781092522,183.8987901526508,26.949886685526447,0.3033491729553316
919.8042692950158,30.962314474710947,2.5879686488298965,28121.4909383099,0.530486950310088,11.3856073539972,299.8231158051741,203.14786078989326,48.615955562788166,0.9297785359022174,131.37462490978123,82.89172234053656,11.117470031231615,0.11663464722004396
1108.540663048167,34.7194563574587,1.6252678828354434,16933.538776102483,0.29105301432775693,11.2495715771292,263.0346512447875,190.31294635884132,109.69957604253663,1.7193620862186354,113.39201639414223,176.71729273020318,23.930086855263085,0.25344942632581086
1155.4487413172255,23.847950936663718,3.9518037895903686,25799.95203941169,0.40977453834309974,9.577308024584802,239.57826896889264,191.28749767030078,91.11823098100447,1.4236708410654875,140.90138512643244,104.97334153596226,15.81086754411043,0.1629462737703186
827.8702476319986,29.812619022111114,2.4418980205662155,16517.484294196547,0.522438699184299,9.705639048604237,211.85377575843793,191.99322305462496,88.77921288619056,1.5590969712409062,91.35175348993415,125.4184664519127,17.013422864832453,0.21747775358326787
1164.526911140863,22.9714644913961,3.68508330091653,24347.067806217383,0.34139099005135154,5.03737399378782,250.47970556870712,198.37987370620462,109.21819842864247,2.9049243933454063,143.66832937064518,133.72768213287083,22.32082678942595,0.2422181518077969
902.3144742123749,28.47995381857415,2.0825757679270627,20341.009486787174,0.45688385480107896,11.894100962795214,217.73592089140618,206.29592345319952,71.55925925535811,1.1768706235875643,106.97540053609838,102.69161124109442,17.065849279072555,0.15862013907404196
839.0309557911677,26.95898730032504,1.3249185392266907,26833.709444488006,0.2982526296195258,11.1448282250307,301.40237354947203,207.76355820756766,41.58392169001776,0.8513289342262468,125.0177731763238,92.68202379219626,10.457957243172707,0.14379177588354305
1369.331322352,34.580079944473056,4.9703271819510535,18505.356732380453,0.24371177814726397,11.265743580110644,258.7787392985282,194.896214801218,126.32163130777587,1.8945844505347047,135.4084663596759,209.84522947344146,27.368621668518877,0.329064557959949
1379.3792198447356,29.127909090446998,1.6248060317223971,24588.027440849397,0.5177536900371424,9.614711759356103,325.3695548308224,201.48739448478028,96.84181051523034,1.83941401236864,147.57019216452483,133.8489766594915,18.618573423523298,0.20583328365842798
1285.0384088698765,25.242595581302282,4.953683975853924,18535.238018638272,0.23958744936348275,7.413508500581756,258.7087829298884,205.36729985385202,140.81649821647963,2.83333253095602,128.53139412495736,203.35149432011744,24.310042519053376,0.3238722480735029
982.7682615040223,21.711436773319,4.90911973026579,25704.90424668231,0.30855255803183385,11.255540543633366,197.65248266798602,195.77658859839218,66.33545251375526,0.9886153288706973,129.2796981530995,110.19322888994182,13.449423357071755,0.18498749181762755
858.6032684038303,22.268702431024018,4.175272415632159,28105.170518411232,0.5420437687989761,7.040618497058347,320.2183764464289,198.18015473472548,50.116949160201145,1.3220446422318899,128.68416696628404,74.52075099330887,13.170424414377006,0.1300404516260762
1210.5398159072943,23.379753949268526,3.6376918483279903,16902.0269869014,0.3385877148314669,8.93898080339542,261.4438089860088,200.4794840537143,129.10965086717562,2.3281080976611794,119.26816868163817,192.75325944896034,24.249481075227255,0.3151418587353512
1064.0914962437607,23.76449992010447,3.311228201004339,27998.93532893255,0.5892181398056644,5.698116806407176,191.36820762871224,192.69749692816094,75.46178223941394,2.053676766197903,138.37363954449143,88.8681465540451,17.375481228079323,0.1404875213764381
873.2229409068673,32.759240867617066,4.464406181511339,23903.62881621447,0.5918937339095438,11.45368941092925,274.70156199124443,190.51964587451562,58.63940669262353,0.8832746331420447,116.65549027137243,80.3029115115061,13.459638075509135,0.13029414573901937
1097.106146066762,28.418341824237874,2.1577580864779518,16906.65736300536,0.3073104081814227,5.985393204398493,221.5433529884855,193.05611618636567,130.63913012057202,3.241474452887181,108.22043470283329,175.4716072465751,25.291855290464188,0.27258370570385426
820.633112669131,27.850863670615496,2.870724849939508,21413.12783039568,0.21639128889995618,6.574277640112851,318.8811224584132,202.53707242507068,83.28404666122634,1.7610307614466543,108.81779411480687,104.85596706411391,16.172887669980064,0.18332228512324275
1345.5922412472692,21.721533078038263,3.4775598774660077,17412.90440227647,0.4820253136821516,8.906939106897505,240.65994772930856,191.47236523067363,132.45084259050984,2.6547074172000578,125.40390960401142,186.0185936127654,23.643141503591966,0.3081607135985201
955.2679889600101,32.90209540024152,2.6447619034779644,25505.218332998542,0.3803946010593375,10.348651001490872,295.2882716214833,193.79392729700257,67.78272629186311,1.0910868711269783,125.78125032690028,95.22349859702443,12.510040486661598,0.1402937920858081
1197.5133706123893,30.842214548127256,2.709945816361072,26383.022016269242,0.24030113758383054,9.335459141554093,169.10724152724742,196.75707771390609,91.83871344735257,1.4903655889343563,143.89792514695617,124.61856286953316,20.19938032599438,0.21799575576854371
987.0266456536466,21.015025428500024,2.3211386700083376,16586.947804091986,0.4830091275912171,6.624937389601094,229.20486926046925,191.55740128612732,113.25181959619667,2.693238623451821,101.1215133075496,145.1163724386135,19.44039668443775,0.22664529830075264
1112.0408127066864,30.61752645844653,3.256927266738144,22592.097790419666,0.2124699636447685,5.006601297692432,346.6482872944797,193.8339854232327,116.97874138199276,2.9478500479597307,132.69973285311013,139.1589732323428,22.613280683044444,0.2435200221506075
1128.0261676059677,28.153073260139692,4.402298112060464,27219.375840388755,0.5480786761968968,10.300054062152075,311.6920578954297,208.22539577967024,69.46964964400294,1.2113169203901053,143.6827342174239,98.78407897087027,10.706217910315742,0.16584100534999308
910.9126733153162,21.225880186201675,1.8061135120252514,29042.445623264946,0.2554610116453215,11.896451281377656,181.98816047338573,190.3859826445397,42.31421011337346,0.7814941051103232,136.85560632762324,79.43599229509884,7.343699367727764,0.11457222510022669
1381.750776658735,26.874509622929846,4.737732155013766,22702.76800112655,0.25092475149869,10.669391842142634,205.55280989545102,203.06863848348723,117.77410162089804,1.626996491385568,148.7159110056666,169.7586124620839,26.80538645781119,0.2705293766988804
1265.0796940166688,27.270444306950704,3.7563506149929187,29254.188354171107,0.2702689191874338,8.221446327096308,215.9631617712722,197.6881786183037,84.74588810903768,1.5395687883659643,160.88639699185327,120.33963841321497,16.383167829299563,0.17953686708195346
1363.6993649385136,22.486618102449135,4.293092850720121,23035.334556840447,0.5841065433968267,11.326370829793746,280.07311209908914,203.45297478864742,106.41691083222133,1.58026955382773,144.60358376454872,132.56102542360847,18.0412351264777,0.18618049051042188
1336.8964102565892,34.18547220500423,3.2247627705200466,20912.857418998618,0.4772677441015384,7.868933711828451,301.3989518979311,201.77383440726808,121.01806646206413,2.424735975945538,135.0929586501601,154.88798465242357,24.79796574315694,0.24590057446877417
1158.739987286651,32.74963057220993,4.1180668056962535,27723.046928293432,0.5205486141854547,8.674538589704273,299.90532176158194,194.46997508709288,75.75909624100728,1.437715569071831,141.2883098189282,91.01235974416369,15.833359588740686,0.1447294458843439
1353.12454101387,30.035335059936624,1.0648015893578688,22394.740656871334,0.3590539942931012,8.339908371769782,251.97481126128056,206.94418975146777,125.6739623227091,2.1572926012048796,143.12625622189515,160.41994028293132,24.729021338965712,0.2686453982445537
853.0955012311517,26.93443341500911,4.273521699118141,22078.537658467845,0.33452509100198224,8.133367108658675,312.16410756763025,199.83880765218714,76.15707926067357,1.3820279974891512,110.37587920230347,106.20203408796831,13.448933229067139,0.17379741195745219
917.5897174514871,26.17648312376763,1.160555436341466,22354.687341147423,0.293793602713268,10.42633538505734,237.41561655149502,206.45072037826944,73.6128923645549,1.156398339459615,116.26553081170846,114.5227501528815,14.477016249519561,0.1842835632177799
827.1363733463229,29.764602007264312,4.55965350545145,27701.77502804618,0.39225921132496355,8.687382350886445,174.7761130591124,198.12025072376437,53.239878575945234,1.015760912990925,126.24718102693708,82.001472131018,11.442565704006519,0.12301560109360041
995.1981984579586,28.18147804110358,4.967850988954574,27479.12312532078,0.4207314934136674,7.217019854176512,262.88836833076266,209.69371107830477,66.43253007827018,1.505720086179554,135.16043361953658,92.52062188725934,14.105050841536837,0.1485380206522707
1033.2063738136892,20.934096588228286,2.1762698487071113,21052.799886603167,0.45270993746110216,6.8071071736093485,340.4602769202213,205.40978717002594,97.22302413632806,2.1825661283389475,118.64325156050592,123.89135113540982,16.672182873701956,0.19836342188781259
962.8094190643376,27.687539731554978,1.8412742251431746,19999.497898057874,0.3028474015994778,5.264231218772034,308.5987302785023,209.31900410225148,106.5348977967802,2.7344887305107757,114.63066044688094,131.50649616863794,19.384785738474847,0.2123548914877666
1297.2425054911575,32.09605425849259,4.061453455432163,22378.92036058694,0.5794616323611963,9.082366133181322,265.74012953844846,200.2865295781972,111.21504727670838,1.863232895312797,135.54391575926036,135.1890782545376,20.247112644094493,0.21547895206506182
1014.0519960161536,26.88859816395437,2.012105363681013,23591.587646056636,0.26790339928285434,6.609729907807239,279.3611320698194,199.473822645814,95.37250052139169,1.8810210011395982,128.39072672311232,111.2367216559428,19.102277286937266,0.18641041634627353
968.5607058124285,20.779348663314025,4.462249532688814,18575.058159419954,0.5862612699065649,6.036937454114682,336.1124054071145,205.10907618650515,100.79252762830195,2.721073692161865,105.0745297982681,113.47879728092187,18.650637650608143,0.1917025476487594
1125.617649894949,31.794172990760497,1.4113703686299068,26909.326270733858,0.20594244900300152,9.576809746793744,235.66855888699212,207.6058252602686,82.60703120612708,1.2538627234652986,147.04688986261036,128.00723880714992,13.83553831139158,0.20131445875112813
884.5545349848576,23.020456732039616,1.503820785517433,22297.241485986342,0.39245027672673827,9.768464804750842,216.27882778852748,209.28291591731116,71.86821765727197,1.1924085019307626,113.70105870393678,89.73486606059717,12.50098608045876,0.1534755322193173
1281.3181884524238,23.879312523320582,4.916606220402462,20010.683226299392,0.3333471352466251,10.265084245803662,345.4483130000898,196.49103812065,115.99674171264522,1.8971947979539663,131.75308060579513,170.0489127674706,21.02608561844243,0.2690377729438385
844.7303862078625,22.470595301484437,3.6953555930800186,16602.314894459858,0.3796493655721003,8.52503827437014,322.6886267020667,205.97409147685278,100.0580113931926,1.8085432849972458,94.047226476272,137.77159824951198,20.162543612639713,0.21140316391436154
1392.1321619603104,24.953225973072463,4.387548897715812,18582.677406054103,0.42826583159231557,11.258382236427206,214.60871692372046,194.21291195271073,126.97205842350482,2.0223048470307146,132.5274773819792,187.92951396647084,27.03843249220814,0.3077518546360258
1263.3468615779943,31.351272585329525,2.297317509406072,29239.217576339754,0.3742356632050836,11.554399273787595,242.75611947218457,200.9114869349089,75.43104993925895,1.0997036856270104,156.3379532189309,110.36669478135745,15.066931548869801,0.17920557551338911
919.2294089205035,27.79078789255906,3.7059349980824177,19576.495302292897,0.365938740120638,10.651596578547426,233.0156258015598,193.596962968184,85.6178394633106,1.3344273867788194,106.6289747680123,123.41287562600921,16.186203145889888,0.20175018228852518
803.3132702741615,23.073219112260688,3.376967309234389,17532.889340505528,0.4930893661653226,9.449154374057311,179.8191357342868,196.94794723500678,80.74512338815852,1.4577213657917742,94.95265451605188,108.70301937286204,15.294191006953612,0.18389012929256793
1289.2768570729004,33.167451172280614,3.412600480491788,21910.0918748249,0.47435051003458584,7.126046675138321,341.5638647626518,208.6271673441292,120.42767797722372,2.4616704881915865,133.80522603196073,143.7946915590527,21.555628109857622,0.24487515749357436
1224.1144063085703,33.19372782427294,3.7301298381508863,19606.31615040373,0.5333085128143391,11.880614451341549,230.86248624395176,192.92181399546172,107.11786103688183,1.588822705725119,123.62794895811452,143.09899635045824,18.73714928755339,0.23082400850765158
1237.4043008245924,33.058676375690105,3.3014366925163943,15527.388754067912,0.2999835924957982,6.918953170343569,325.0658165275816,202.64801790270394,136.54142886138374,3.508134298817916,118.35735599678429,222.30693974776065,26.270447287192823,0.3924562792383411
1262.7622080115675,23.58194317072309,2.716249477210664,19847.17825919126,0.44381140390162543,6.418598453933018,187.87124553613302,201.85908545854807,126.9601255781565,2.9726358665783206,127.94469460973623,165.5345035144891,19.299292242300943,0.2651784264744973
844.4267910404542,26.768590162714823,2.1036907775221874,23161.62935909203,0.43407791415714153,8.09507879650608,259.57416212744397,192.41476705417972,68.06617878211182,1.350339990534265,115.29680773471736,90.67767990681601,15.233872958591993,0.1436557469806811
1015.0794371265636,34.774844842113126,4.074325323652808,23275.685580299505,0.3478951243490755,5.397883994986719,154.79227702485397,196.51958087537625,98.39407846748892,2.4771995401906026,124.33130466180253,108.3478650636211,17.532087969758734,0.19696713664411933
869.5214357150778,31.580187144649855,1.9050897200127448,20348.38381765333,0.3944230167610724,11.849461252702536,302.8440967684617,201.2596300903053,69.09035034007235,1.1299328949794054,105.1977651317482,107.15528937716317,14.824673200067187,0.17345812593649457
1317.862055525356,20.407511318383396,3.7694172246176567,21709.54134378901,0.3255128573222915,9.119034894914973,266.1827796492557,193.7435721797698,116.83262688504662,2.076259441210217,136.12800279325236,161.71771230754254,24.814424911313033,0.27091839321352834
1173.9788760965348,20.978068868907382,1.9333312905973066,29482.768773521497,0.2567377590467941,8.898664641649226,275.1179166939505,206.01247312825632,76.98234830168398,1.2546085405712688,157.6614206392,113.5920553797443,12.73501627512943,0.18463173277069786
998.5388149115895,26.95897065218499,3.5013206798178156,20660.227158454676,0.28552048426509313,9.59057395929804,160.34417651093068,209.443130190695,92.90847402745399,1.5570983378181045,115.33646074281417,127.54119396048978,14.164711687325465,0.22062333983051552
838.1350101716142,33.638303087923404,3.9883130685161157,18873.402198899745,0.24220545856048045,8.479165534440448,192.2076660417231,194.29518799924944,91.94581111545726,1.6012806578584298,104.76959850883907,121.05115232185116,17.808220908022854,0.18751442650502861
986.5893930293973,28.080526969290712,1.8748555556261568,18652.0056610014,0.4732278300760496,5.224444619661791,164.86617447071603,193.73823929581152,104.4918663101059,2.9930477190573126,106.05306906004051,131.7660567560951,19.48717659618294,0.2410041612187829
995.1099932160482,27.467187620514352,1.2397732034452331,21866.469190562013,0.4642909572436606,9.286179021882777,207.78286316076236,199.0987014359489,89.90540942727688,1.482780104963907,120.97641064187367,116.51502340089277,13.051021006908066,0.2013103010830209
1237.7637070028384,21.58210549934946,1.5238949719766963,26392.80223075416,0.5802425486319491,10.013217138695016,275.4878015364302,204.95530554280063,85.7584562948796,1.4576322359900042,149.15415633218373,103.42557513614696,15.853764638763069,0.15761179392181665
1182.5344828131279,29.85170157086441,3.423987869084102,18089.822762827098,0.4918713654588965,7.9172434243683725,263.23719686347505,195.63201220470503,124.55880945859275,2.4355463426776462,114.47040665600485,151.0724742060168,21.25005678836963,0.2572708288346784
1332.3276455457958,32.331547409003385,4.397785624902943,25639.44190711152,0.22081833550245258,10.30106900449835,272.4299643226781,190.3975981739456,104.65486725483116,1.535485261617477,151.37619655322786,164.34598979763751,19.90589244472233,0.26144343799026515
1083.3289550971695,25.706300112613434,1.1799872849416975,15317.247350241245,0.5536980695715816,6.589009095368944,259.8502542755789,200.8244125606579,125.35479753687667,3.2637523164978286,104.19227204058662,167.58256098692115,22.768141265339,0.2779455444541694
871.756547562981,31.63417776387991,3.936605036166585,21283.99466975919,0.5450700651782903,6.548936137463288,204.60575913517187,209.13201135534615,78.92130625294236,1.8227071030283795,109.00741173211372,94.01134575144552,8.951555018514089,0.14035789776027488
1227.946872333797,34.467149808512175,2.3652745838002085,26637.975978041803,0.37732812830907947,6.129918913813018,198.90149946888505,197.82553710813892,96.33633574650777,2.248915761334099,149.48466205903742,124.02721338134825,16.446335483444606,0.19842184097419022
1256.4710291701385,23.056496886915337,2.91411347967809,20080.99433661647,0.4343452202111686,7.6039633185241335,177.41193670731624,198.402691083662,126.02831091763855,2.4836358149300763,127.96855535608144,156.1189490442462,21.16319165798237,0.26609590311751596
1136.7663185416977,27.84994446792112,4.7154381993822625,23456.056521680992,0.5904313329890075,10.929084247723585,319.81417498069845,209.37803434228076,88.0451765240471,1.2905059459760482,133.69274700475643,113.63635219259677,17.24872719120379,0.1914980004412612
1262.5803079727366,24.307069371268632,2.327886018943382,18074.68849238866,0.4129217455392665,10.79538443504345,273.2958717082489,203.89215223253456,118.83008559176487,1.897247032208755,124.02115670582072,178.17772712455937,23.44416474428417,0.2841319562031649
1096.2773578186345,31.892816285507593,2.861347735757944,26129.930866892584,0.562128731350436,7.679769455744527,187.30220250081194,204.3834384568425,71.40844288325792,1.6321583376738686,133.30057794585227,96.97743937020024,14.748608327634416,0.1699575938634719
1113.6396976291965,28.663900488217365,1.0547296590427244,15784.186549031394,0.23321550312407457,9.123831151861655,185.4418759642479,201.25404010742136,124.4169538695203,2.3599672904750917,110.16641195789896,198.87842606699905,20.764551705448188,0.33136991278419087
1056.5246110151297,29.518736263254556,1.3263948800193535,27788.139673132508,0.2764207474834731,10.04571421532441,324.60712030522734,209.49218421726482,67.40599003880159,1.1676172643540281,140.20245067559554,97.61380565752256,11.523387210563836,0.15964328071608763
815.2514760464571,31.96871239423841,2.034366364539136,17972.94579632502,0.37630197737652715,6.688447422396161,298.5461727526639,203.77732968851112,93.14015000804088,1.99147889134834,100.3712790082228,127.53178773283295,18.765749122412796,0.2039891342742308
864.7348561959827,25.939557089936823,1.1114089632842976,28115.970475624963,0.43390272333492186,6.17698760126323,281.8798159810743,207.9006550321034,59.73885549014467,1.5263463331698774,128.4027994230098,72.35935702681718,9.950127740210638,0.128213040000081
818.8575114120406,33.72635102610565,3.525501304193004,20287.93861950776,0.52649114074512,11.804671952486178,231.37282150785995,203.98757731466443,69.23022061465666,0.9839440864149385,103.08286640155816,88.3574095666306,14.297931480451714,0.14724540229068392
1181.8462467582683,27.9954330086921,2.70559342720649,25840.253617117298,0.5953048460572747,9.322901192467329,202.3951128557035,204.70231649680792,86.10124588252604,1.391242653054107,138.5606166760245,101.72934774621473,11.417241671520815,0.17324589205336624
988.613588645796,22.36932234253022,3.192580810912088,19788.379466792827,0.3555405985896466,11.869910052835646,345.89015262256476,195.80821844284492,88.43829040105656,1.2443137236633928,112.11807012075653,126.6423061615807,18.66866940438993,0.2110606291790274
1105.1424146988215,30.438486772532038,1.6985887435853182,28588.67506851971,0.218966254456034,7.364291909925604,309.44791500456006,196.0695739602764,73.2336041241497,1.630908843671692,144.96956790808582,109.89951392904777,13.372371008685718,0.16753671361107636
1344.5398843556559,31.898920256573817,2.1837281177464645,16899.556882775614,0.5204686013181299,9.92122189981892,210.3558446272553,205.6596929915206,132.21372513700732,2.4385700157453125,124.76038389587539,191.7788084610406,24.447008519078487,0.3069546203953566
949.575337489325,24.7514251560129,3.6552978994109004,17677.79683908898,0.44175228763312324,6.558225455788664,319.51295925569895,195.934125783398,113.15314024830246,2.4570970441753004,105.97998895738796,138.90031605609806,22.14637059820695,0.21393523106902188
1046.229753821378,32.85768885498129,4.8612108945216,22395.451877382035,0.27941714354728064,6.8284011989173905,301.7863897229363,201.25540141603062,99.62797407110553,2.031599961436745,123.93694854548927,132.68012161361068,20.908449914690312,0.22680614241833694
1253.3306831258292,33.5921488214865,1.2016670944088368,16229.076585572191,0.3979313826485681,8.583314848887369,209.41610997559968,194.98704621813403,135.27834164473398,2.6797305899690507,114.82764177454047,196.4297944143461,28.60605027690097,0.3193188830414055
937.2788992949735,24.153567310667135,4.561537283421064,17939.70277052643,0.49692409821348976,7.237326878556498,235.31057084832793,206.33966761618137,102.02428507382417,2.1711311002204132,104.20861288155099,125.89564414658477,22.310878187729248,0.21486291792905546
846.1879458972758,34.75282209072833,3.307524805244834,29156.495733180214,0.5081647148274575,6.173350946884091,187.19068907820534,192.2100270245538,52.0937239283505,1.3569440182810966,127.32581053275285,71.31373039432496,12.406203562700707,0.10578324829239683
973.8508717482608,22.110672920731375,3.255678267022495,29647.34491721831,0.3998473647995048,6.840164913925282,172.21048887562188,206.5889327952333,53.39042020744652,1.4232540868259014,143.81444245645451,75.30952326229885,8.705122310115033,0.1412066342586378
896.7327723524027,23.03023502603735,3.0011141408310413,20643.88993995633,0.32208581205154363,5.250238761261053,294.55240656793933,202.05459601015204,95.21938427634367,2.471289711067187,109.09555873433077,119.46975460402128,17.458407366700495,0.19197413737051106
1357.8185914055439,22.76337258857039,1.2775763436167336,28849.290315209037,0.5894970328153974,9.930965350342406,203.5023714707733,193.73819069654155,85.10999676294357,1.354239385394548,156.96794545207953,98.93211101621348,14.002972805362695,0.1696861934220903
1284.87222773865,33.40984565011806,1.3595074069446427,23172.370135101475,0.4653450443825971,8.444816599601031,314.01187314925073,200.84070771012236,112.15215546737778,1.9278702601496347,140.12619324614704,146.3525381223934,24.738555207079827,0.2399870114940119
1180.042253906254,29.814388284874425,3.4036480226363444,19046.136988106504,0.36329500773851947,5.659701464831679,349.1217423028852,195.6499767369468,125.91726903373831,3.3046405606371247,120.41524251259408,160.2260568745783,25.101205982062744,0.2714910631429769
1322.8763541126307,22.281564248334092,2.363834285742233,25535.98081620898,0.312185289681861,6.201857951899438,165.32396278592972,196.46934669460992,107.1261347961595,2.5063895208569047,149.88352218757043,138.97360956276756,19.310219275287256,0.23082270848659867
1282.2032461394688,26.604851275525235,4.669072266310723,24883.527098622857,0.4924411932014248,5.717741766788508,244.60702501674007,197.0305608319376,110.15240206218198,2.688157008856799,144.90412203155734,120.44232009913387,20.203397368411274,0.20116442014410746
911.9420353316215,29.229470376047033,2.626362149437889,29836.879786630998,0.2968733782375071,9.288149657931136,310.4125118621606,191.26638493944643,46.51387355005014,0.941630295924438,134.9158361318944,80.13782705010468,7.667739115386176,0.14257500530340908
1335.5353990939866,21.25196127484075,1.5731258348105643,18975.70931113925,0.26868399558947526,5.659472545287457,307.7901793082467,209.71923368802834,138.29289420300566,3.8096486259199653,136.31383043707146,206.33414676766284,28.070686752944425,0.34772383475421637
